0.723268151	-50.1454773	-64.1905365
0.925329745	-50.157299	-64.8750763
1.12692535	-50.1441574	-64.1139603
1.32860398	-50.138134	-63.7652092
1.52991545	-50.1216812	-62.8122253
1.73173738	-50.1238289	-62.9367905
11.2194214	-50.1467934	-64.2667847
11.4162331	-50.1246719	-62.9855995
11.6142998	-50.1087494	-62.0634232
11.8158894	-50.1082954	-62.0371704
12.0230217	-50.1309738	-63.3503075
12.2255602	-50.1340599	-63.5291023
12.6309233	-50.1410828	-63.935997
12.8336582	-50.1446342	-64.1413956
13.0353832	-50.1441956	-64.1161194
13.2380352	-50.1472778	-64.2946701
13.4419956	-50.1551476	-64.7503433
13.6413612	-50.1458969	-64.214653
13.8399181	-50.1339836	-63.5247612
14.0442257	-50.1429482	-64.0438309
14.2466364	-50.1449776	-64.1614227
14.4483385	-50.1444931	-64.1335373
14.6510563	-50.1474991	-64.3076935
14.8546181	-50.1532784	-64.6422882
15.051857	-50.1378365	-63.7478409
15.2549896	-50.1421661	-63.9989586
15.4539623	-50.1329041	-63.4621925
15.6565924	-50.1355858	-63.6176224
15.8610764	-50.1440582	-64.1082001
16.0602112	-50.1356239	-63.6197662
16.465683	-50.1412964	-63.9482689
16.6662941	-50.1376419	-63.7365723
16.8677902	-50.1367073	-63.6823921
17.0693264	-50.1359062	-63.6360207
17.2709713	-50.135437	-63.6089363
17.4745827	-50.1406288	-63.9096756
17.6745663	-50.1354103	-63.6074867
17.8714905	-50.1217232	-62.8149071
18.0735378	-50.1225548	-62.8627586
18.2771206	-50.1275787	-63.1537323
18.4826889	-50.1378822	-63.7506371
18.6858768	-50.1415672	-63.9642334
18.8853226	-50.1352463	-63.5979195
19.0857372	-50.1315994	-63.3867836
19.2832298	-50.1204376	-62.7402458
19.4871902	-50.1261406	-63.070591
19.6904793	-50.1300201	-63.2952423
19.8954735	-50.1381149	-63.7642326
20.0995808	-50.143837	-64.0955582
20.2981491	-50.1357651	-63.6279411
20.5003357	-50.1366997	-63.6822128
20.7001781	-50.1319427	-63.4064598
21.1085796	-50.1433983	-64.0701523
21.3126545	-50.1486702	-64.3754196
21.5092049	-50.1363029	-63.6590767
21.707468	-50.1281204	-63.1851883
21.904211	-50.1166115	-62.5187111
22.1110859	-50.1282768	-63.1942787
22.3065643	-50.1141357	-62.3751678
22.5167847	-50.1330719	-63.4718056
22.7273903	-50.1525154	-64.5980453
22.9210396	-50.1345291	-63.5563889
23.1305389	-50.151226	-64.523407
23.3305206	-50.1471672	-64.2884903
23.5258808	-50.1333427	-63.4875908
23.7269707	-50.131855	-63.401329
23.9309502	-50.1364403	-63.6671295
24.1290817	-50.1288071	-63.2249794
24.3343964	-50.1361008	-63.6472397
24.5378551	-50.1394768	-63.8429832
24.7382317	-50.1365547	-63.6735573
24.9413052	-50.1390915	-63.8207245
25.1461334	-50.1450958	-64.1682968
25.3425198	-50.134304	-63.5433884
25.5401001	-50.12603	-63.0639648
26.3490925	-50.1296997	-63.2768707
26.5610085	-50.1488419	-64.3853455
26.7575607	-50.1389008	-63.8095093
26.9608002	-50.1415482	-63.9628487
27.7654209	-50.1366882	-63.6816025
27.9690094	-50.1398773	-63.8661842
28.1675014	-50.1339569	-63.5232811
28.3682823	-50.132164	-63.4191742
28.5684414	-50.1292915	-63.2532425
28.7776794	-50.1422997	-64.0063858
28.9840164	-50.1500969	-64.4580078
29.1730156	-50.1279907	-63.1778603
29.775528	-50.1232643	-62.9040337
29.9855385	-50.1370697	-63.7035522
30.1931038	-50.146637	-64.2575836
30.3890018	-50.1368179	-63.6889725
30.5846081	-50.1266518	-63.1001015
30.7822495	-50.1199303	-62.7108994
30.992918	-50.1343689	-63.5472717
31.2000732	-50.1429863	-64.0460663
31.8068428	-50.1449814	-64.1617813
32.0081749	-50.1441879	-64.115593
32.1994324	-50.1277122	-63.1616364
32.4075089	-50.1374626	-63.7264061
32.6055756	-50.1317101	-63.3931694
32.8170967	-50.1465797	-64.2542648
33.0210114	-50.1497231	-64.4362946
33.2210236	-50.1469307	-64.2747269
33.419857	-50.1424103	-64.012764
33.6138458	-50.1307144	-63.3353691
33.8120117	-50.1253471	-63.024662
34.0154228	-50.1277809	-63.1655197
34.2172356	-50.1278381	-63.1688843
34.4257851	-50.1376991	-63.7400665
34.6162605	-50.1212921	-62.789608
34.8230667	-50.128582	-63.211895
35.0314331	-50.1380081	-63.7579346
35.2270737	-50.1292229	-63.2492752
35.4338074	-50.1362381	-63.6552086
35.6314774	-50.1304207	-63.3183899
35.8319855	-50.1286354	-63.2149849
36.0429649	-50.1414337	-63.9562912
36.2543411	-50.1546516	-64.7215881
36.4521294	-50.1490173	-64.3955078
36.6403999	-50.1304245	-63.3189354
37.029644	-50.1110497	-62.1965675
37.2488022	-50.1345406	-63.5571098
37.4638519	-50.1522789	-64.5843048
37.6699677	-50.1579285	-64.9115372
37.8555031	-50.1362686	-63.657032
38.0567665	-50.1355476	-63.6156273
38.2605286	-50.1381149	-63.7641182
38.4641418	-50.140461	-63.8999863
38.6683693	-50.1435814	-64.0806961
38.8625374	-50.1336823	-63.5075035
39.0623322	-50.1311188	-63.3589478
39.2676239	-50.1355972	-63.6183205
39.4624252	-50.1266975	-63.1029816
39.6794281	-50.1459541	-64.2181015
39.8890038	-50.1556778	-64.7811127
40.0830574	-50.1458817	-64.2137833
40.2669411	-50.1235161	-62.9186058
40.4745216	-50.1307335	-63.3366318
40.66856	-50.1211891	-62.7837753
40.8771133	-50.1295395	-63.2674599
41.0830688	-50.1346359	-63.5624657
41.2923775	-50.1437569	-64.0906372
41.5001488	-50.1509247	-64.5059814
41.6989212	-50.1472015	-64.2904434
41.8929176	-50.1378059	-63.7461319
42.0754547	-50.1148491	-62.416378
42.2657852	-50.1013451	-61.6345825
42.4726524	-50.1074829	-61.9899483
42.6903839	-50.1263161	-63.0809631
42.8991661	-50.1345177	-63.5556793
43.1033707	-50.1373177	-63.7177353
43.2854385	-50.11446	-62.3939171
43.4928169	-50.1209755	-62.771492
43.7034149	-50.131134	-63.3597717
43.9106178	-50.1373215	-63.7180634
44.1120338	-50.1368713	-63.6920052
44.5263214	-50.1488876	-64.3879776
44.7168884	-50.1362305	-63.6547585
44.9034233	-50.1191864	-62.667778
45.3269501	-50.1413689	-63.9525299
45.5295601	-50.1422272	-64.0023727
45.7396126	-50.1512413	-64.5245056
45.947773	-50.1581154	-64.9224701
46.1373177	-50.1446915	-64.1449127
46.3266487	-50.1311531	-63.3610764
46.5139122	-50.1155128	-62.4548912
46.7164154	-50.1163445	-62.5033455
47.5576096	-50.1525078	-64.597435
47.7413902	-50.1335068	-63.4972878
47.9370575	-50.1271057	-63.1264305
48.1521149	-50.1409416	-63.9278412
48.3597374	-50.1469498	-64.2758408
48.5488319	-50.1337814	-63.5130043
48.7440033	-50.1269608	-63.1182976
49.1605911	-50.140274	-63.8891525
49.3652344	-50.1431389	-64.0550766
49.5714493	-50.1475716	-64.3117905
49.7656136	-50.1398277	-63.8631439
49.9584198	-50.1307831	-63.3393288
50.1514473	-50.1220284	-62.8323517
50.3460236	-50.1148911	-62.4188576
50.7723465	-50.1374893	-63.7277718
50.9716187	-50.1349945	-63.5832405
51.1751633	-50.1366997	-63.6821098
51.3787689	-50.1384506	-63.783596
51.5691261	-50.1273155	-63.1385574
51.7716599	-50.1280556	-63.1815376
51.9683685	-50.1231689	-62.8983765
53.0090027	-50.1533127	-64.644371
53.2139626	-50.1562233	-64.8127975
53.3981857	-50.1396408	-63.8522568
53.5751686	-50.1164017	-62.5065231
53.7833557	-50.1224289	-62.855629
53.985817	-50.1230888	-62.8939705
54.1961708	-50.1310425	-63.3546143
54.419239	-50.1506538	-64.4903259
54.6001015	-50.1313744	-63.3736
55.01894	-50.1452866	-64.1791916
55.1862869	-50.1139603	-62.3651886
55.4084244	-50.1324348	-63.4352455
55.6027374	-50.1256943	-63.0448456
55.8117447	-50.1321983	-63.4215965
56.0027275	-50.1225281	-62.8613358
56.1810951	-50.1016769	-61.653656
56.4103775	-50.1262093	-63.0746613
56.6411667	-50.1519127	-64.5630951
56.8413696	-50.150444	-64.4780884
57.2129059	-50.122242	-62.8448715
57.4141731	-50.1218185	-62.8203926
57.645874	-50.1478806	-64.3295593
58.0355606	-50.1357651	-63.6279869
58.2427216	-50.1403809	-63.8951492
58.8432198	-50.1361389	-63.6497841
59.0328751	-50.125824	-63.0523338
59.2396889	-50.1300964	-63.2997284
59.4520569	-50.1390228	-63.8166275
60.8687172	-50.1422729	-64.0048141
61.0394478	-50.1167374	-62.5259361
61.2525024	-50.1260109	-63.0628395
62.4975624	-50.1536636	-64.6646042
63.8885956	-50.136322	-63.6602783
64.0726242	-50.1224174	-62.8548203
64.2827606	-50.128952	-63.2333984
64.4949112	-50.1370201	-63.7005653
64.695816	-50.1363182	-63.6599426
64.8926849	-50.1324997	-63.4389763
65.0839005	-50.1243553	-62.9671326
65.3008347	-50.1360054	-63.6418724
65.5098495	-50.1415291	-63.9617043
65.713829	-50.1431694	-64.0567703
65.917305	-50.1444206	-64.1294556
66.132225	-50.1543427	-64.7038193
66.6956329	-50.1226044	-62.8657646
66.9064789	-50.1294174	-63.2603416
67.1252441	-50.1421089	-63.9953499
67.3248749	-50.1404724	-63.9006233
67.9275436	-50.138401	-63.7806854
68.1286469	-50.1378784	-63.7502136
68.3422165	-50.1464996	-64.2497177
68.5392609	-50.1429901	-64.046463
69.5318832	-50.1310616	-63.3556252
69.7242813	-50.1243134	-62.9647141
70.1617584	-50.1485825	-64.3703384
70.3517303	-50.1401138	-63.8799362
70.9483109	-50.1338348	-63.5162544
71.1616974	-50.1420021	-63.9892197
71.9485703	-50.1277618	-63.1644974
72.1412354	-50.1214333	-62.798069
72.3479538	-50.1248779	-62.9975433
73.1746674	-50.1383553	-63.7779427
73.3732605	-50.136158	-63.6506653
73.6036224	-50.1556129	-64.777504
73.81427	-50.1615677	-65.1224136
73.9959869	-50.1478844	-64.3299942
74.1955795	-50.1463585	-64.2413406
75.0065079	-50.1487198	-64.3784409
75.1978149	-50.1416893	-63.971096
75.4033356	-50.1441498	-64.1134644
76.9901733	-50.1260033	-63.0625038
77.2036972	-50.1336327	-63.5046654
77.9918365	-50.1213989	-62.7961159
79.0167542	-50.1316719	-63.3908615
79.8188095	-50.1284676	-63.205452
80.0326843	-50.1360474	-63.6442566
82.2330322	-50.124157	-62.955658
82.4655075	-50.1428337	-64.0372314
82.6796341	-50.1502838	-64.4690247
82.8712234	-50.1440697	-64.1090088
83.0604401	-50.1364517	-63.6677475
83.2545776	-50.1318398	-63.4004593
84.0880508	-50.1475334	-64.3096619
84.2677155	-50.1343346	-63.5451698
85.4550705	-50.1205864	-62.7488136
86.1073151	-50.1479645	-64.3345337
87.7203598	-50.1469498	-64.2757111
87.9224243	-50.1470718	-64.2828293
88.5057678	-50.1344948	-63.5542068
88.7109985	-50.1364326	-63.6665535
88.9307327	-50.1465378	-64.2519226
89.3319016	-50.1451187	-64.1698456
89.5012512	-50.1269226	-63.115921
90.3065491	-50.1259422	-63.0590286
